,postcode,locality,state,long,lat,SA2_MAINCODE_2016,SA2_NAME_2016,lgaregion
2943,3833,PIEDMONT,VIC,146.077886,-37.829347,205011077.0,Mount Baw Baw Region,Yarra Ranges
2944,3833,TANJIL BREN,VIC,146.077886,-37.829347,205011077.0,Mount Baw Baw Region,Yarra Ranges
2945,3833,TOORONGO,VIC,146.077886,-37.829347,205011077.0,Mount Baw Baw Region,Yarra Ranges
2946,3833,VESPER,VIC,146.077886,-37.829347,205011077.0,Mount Baw Baw Region,Yarra Ranges
2947,3835,THORPDALE,VIC,146.175271,-38.290637,205011078.0,Trafalgar (Vic.),South Gippsland
2948,3840,DRIFFIELD,VIC,146.424457,-38.245215,205041094.0,Churchill,Latrobe
2949,3840,HAZELWOOD,VIC,146.424457,-38.245215,205041094.0,Churchill,Latrobe
2950,3840,HAZELWOOD NORTH,VIC,146.424457,-38.245215,205041094.0,Churchill,Latrobe
2951,3840,HAZELWOOD SOUTH,VIC,146.424457,-38.245215,205041094.0,Churchill,Latrobe
2952,3840,JEERALANG,VIC,146.424457,-38.245215,205041094.0,Churchill,Latrobe
2953,3840,JEERALANG JUNCTION,VIC,146.424457,-38.245215,205041094.0,Churchill,Latrobe
2954,3840,MARYVALE,VIC,146.424457,-38.245215,205041096.0,Morwell,Latrobe
2955,3840,MID VALLEY,VIC,146.424457,-38.245215,205041096.0,Morwell,Latrobe
2956,3840,MORWELL,VIC,146.424457,-38.245215,205041096.0,Morwell,Latrobe
2957,3840,MORWELL EAST,VIC,146.424457,-38.245215,205041096.0,Morwell,Latrobe
2958,3840,MORWELL UPPER,VIC,146.424457,-38.245215,205041096.0,Morwell,Latrobe
2959,3841,GIPPSLAND MC,VIC,147.463,-37.5832,205021082.0,Bruthen - Omeo,Wellington
2960,3842,CHURCHILL,VIC,146.414358,-38.315452,205041094.0,Churchill,Latrobe
2961,3844,BLACKWARRY,VIC,146.607101,-38.316869,205051104.0,Yarram,Wellington
2962,3844,CALLIGNEE,VIC,146.607101,-38.316869,205041094.0,Churchill,Wellington
2963,3844,CALLIGNEE NORTH,VIC,146.607101,-38.316869,205051102.0,Rosedale,Wellington
2964,3844,CALLIGNEE SOUTH,VIC,146.6035417,-38.38048482,205051104.0,Yarram,Wellington
2965,3844,CARRAJUNG,VIC,146.607101,-38.316869,205051104.0,Yarram,Wellington
2966,3844,CARRAJUNG LOWER,VIC,146.7391131,-38.39234478,205051104.0,Yarram,Wellington
2967,3844,CARRAJUNG SOUTH,VIC,146.7999955,-38.38123128,205051104.0,Yarram,Wellington
2968,3844,FLYNN,VIC,146.607101,-38.316869,205051102.0,Rosedale,Wellington
2969,3844,FLYNNS CREEK,VIC,146.607101,-38.316869,205051102.0,Rosedale,Wellington
2970,3844,KOORNALLA,VIC,146.607101,-38.316869,205041094.0,Churchill,Wellington
2971,3844,LOY YANG,VIC,146.607101,-38.316869,205041094.0,Churchill,Wellington
2972,3844,MOUNT TASSIE,VIC,146.5618972,-38.38862898,205041094.0,Churchill,Wellington
2973,3844,TRARALGON,VIC,146.607101,-38.316869,205041097.0,Traralgon,Wellington
2974,3844,TRARALGON EAST,VIC,146.607101,-38.316869,205041097.0,Traralgon,Wellington
2975,3844,TRARALGON SOUTH,VIC,146.607101,-38.316869,205041094.0,Churchill,Wellington
2976,3844,TYERS,VIC,146.607101,-38.316869,205041098.0,Yallourn North - Glengarry,Wellington
2977,3844,WILLUNG SOUTH,VIC,146.607101,-38.316869,205051104.0,Yarram,Wellington
2978,3847,HIAMDALE,VIC,146.772991,-38.166213,205051102.0,Rosedale,Wellington
2979,3847,NAMBROK,VIC,146.772991,-38.166213,205051102.0,Rosedale,Wellington
2980,3847,ROSEDALE,VIC,146.772991,-38.166213,205051102.0,Rosedale,Wellington
2981,3847,WILLUNG,VIC,146.772991,-38.166213,205051102.0,Rosedale,Wellington
2982,3847,WILLUNG SOUTH,VIC,146.8251888,-38.32561417,205051104.0,Yarram,Wellington
2983,3850,GIFFARD,VIC,147.106181,-38.224191,205051104.0,Yarram,Wellington
2984,3850,GUTHRIDGE,VIC,147.106181,-38.224191,205051103.0,Sale,Wellington
2985,3850,SALE,VIC,147.106181,-38.224191,205051103.0,Sale,Wellington
2986,3850,SALE NORTH,VIC,147.106181,-38.224191,205051103.0,Sale,Wellington
2987,3850,WURRUK,VIC,147.106181,-38.224191,205051103.0,Sale,Wellington
2988,3851,AIRLY,VIC,147.084398,-38.035548,205051101.0,Maffra,Wellington
2989,3851,BUNDALAGUAH,VIC,147.084398,-38.035548,205051101.0,Maffra,Wellington
2990,3851,CLYDEBANK,VIC,147.084398,-38.035548,205051100.0,Longford - Loch Sport,Wellington
2991,3851,COBAINS,VIC,147.084398,-38.035548,205051100.0,Longford - Loch Sport,Wellington
2992,3851,DARRIMAN,VIC,147.084398,-38.035548,205051104.0,Yarram,Wellington
2993,3851,DUTSON,VIC,147.084398,-38.035548,205051100.0,Longford - Loch Sport,Wellington
2994,3851,DUTSON DOWNS,VIC,147.084398,-38.035548,205051100.0,Longford - Loch Sport,Wellington
2995,3851,FLAMINGO BEACH,VIC,147.084398,-38.035548,205051100.0,Longford - Loch Sport,Wellington
2996,3851,FULHAM,VIC,147.084398,-38.035548,205051102.0,Rosedale,Wellington
2997,3851,GIFFARD,VIC,147.099754,-38.38411874,205051104.0,Yarram,Wellington
2998,3851,GIFFARD WEST,VIC,147.084398,-38.035548,205051104.0,Yarram,Wellington
2999,3851,GLOMAR BEACH,VIC,147.084398,-38.035548,205051100.0,Longford - Loch Sport,Wellington
3000,3851,GOLDEN BEACH,VIC,147.084398,-38.035548,205051100.0,Longford - Loch Sport,Wellington
3001,3851,KILMANY,VIC,147.084398,-38.035548,205051102.0,Rosedale,Wellington
3002,3851,LAKE WELLINGTON,VIC,147.084398,-38.035548,205051100.0,Longford - Loch Sport,Wellington
3003,3851,LOCH SPORT,VIC,147.084398,-38.035548,205051100.0,Longford - Loch Sport,Wellington
3004,3851,LONGFORD,VIC,147.084398,-38.035548,205051100.0,Longford - Loch Sport,Wellington
3005,3851,MONTGOMERY,VIC,147.084398,-38.035548,205051101.0,Maffra,Wellington
3006,3851,MYRTLEBANK,VIC,147.084398,-38.035548,205051101.0,Maffra,Wellington
3007,3851,PARADISE BEACH,VIC,147.084398,-38.035548,205051100.0,Longford - Loch Sport,Wellington
3008,3851,PEARSONDALE,VIC,147.084398,-38.035548,205051100.0,Longford - Loch Sport,Wellington
3009,3851,SEACOMBE,VIC,147.084398,-38.035548,205051100.0,Longford - Loch Sport,Wellington
3010,3851,SEASPRAY,VIC,147.084398,-38.035548,205051100.0,Longford - Loch Sport,Wellington
3011,3851,SOMERTON PARK,VIC,147.084398,-38.035548,205051103.0,Sale,Wellington
3012,3851,STRADBROKE,VIC,147.084398,-38.035548,205051100.0,Longford - Loch Sport,Wellington
3013,3851,THE HEART,VIC,147.084398,-38.035548,205051100.0,Longford - Loch Sport,Wellington
3014,3851,THE HONEYSUCKLES,VIC,147.084398,-38.035548,205051100.0,Longford - Loch Sport,Wellington
3015,3852,EAST SALE,VIC,147.1414369,-38.10361729,205051100.0,Longford - Loch Sport,Wellington
3016,3852,EAST SALE RAAF,VIC,147.134356,-38.106731,205051100.0,Longford - Loch Sport,Wellington
3017,3852,SALE EAST RAAF,VIC,147.134356,-38.106731,205051100.0,Longford - Loch Sport,Wellington
3018,3853,SALE,VIC,146.059953,-38.095569,205051103.0,Sale,Wellington
3019,3854,GLENGARRY,VIC,146.596877,-38.12413,205041098.0,Yallourn North - Glengarry,Wellington
3020,3854,GLENGARRY NORTH,VIC,146.596877,-38.12413,205041098.0,Yallourn North - Glengarry,Wellington
3021,3854,GLENGARRY WEST,VIC,146.596877,-38.12413,205041098.0,Yallourn North - Glengarry,Wellington
3022,3856,TOONGABBIE,VIC,146.672206,-38.063907,205041098.0,Yallourn North - Glengarry,Wellington
3023,3857,COWWARR,VIC,146.694894,-38.018616,205051102.0,Rosedale,Wellington
3024,3858,ARBUCKLE,VIC,146.8291658,-37.3690401,205051099.0,Alps - West,Wellington
3025,3858,BILLABONG,VIC,146.80983,-37.24480987,205051099.0,Alps - West,Wellington
3026,3858,BURAGWONDUC,VIC,146.7706256,-37.49088696,205051099.0,Alps - West,Wellington
3027,3858,CROOKAYAN,VIC,146.6214281,-37.48411474,205051099.0,Alps - West,Wellington
3028,3858,DAWSON,VIC,146.576101,-37.821756,205051101.0,Maffra,Wellington
3029,3858,DENISON,VIC,146.576101,-37.821756,205051102.0,Rosedale,Wellington
3030,3858,GILLUM,VIC,146.7352987,-37.7535504,205051101.0,Maffra,Wellington
3031,3858,GLEN FALLOCH,VIC,146.576101,-37.821756,205051101.0,Maffra,Wellington
3032,3858,GLENFALLOCH,VIC,146.6296585,-37.69372058,205051101.0,Maffra,Wellington
3033,3858,GLENMAGGIE,VIC,146.576101,-37.821756,205051101.0,Maffra,Wellington
3034,3858,HEYFIELD,VIC,146.576101,-37.821756,205051101.0,Maffra,Wellington
3035,3858,HOWITT PLAINS,VIC,146.685872,-37.20631423,205051099.0,Alps - West,Wellington
3036,3858,LICOLA,VIC,146.576101,-37.821756,205051099.0,Alps - West,Wellington
3037,3858,LICOLA NORTH,VIC,146.576101,-37.821756,205051099.0,Alps - West,Wellington
3038,3858,REYNARD,VIC,146.6252375,-37.35595129,205051099.0,Alps - West,Wellington
3039,3858,SARGOOD,VIC,146.7389535,-37.58636148,205051099.0,Alps - West,Wellington
3040,3858,SEATON,VIC,146.576101,-37.821756,205051101.0,Maffra,Wellington
3041,3858,TAMBORITHA,VIC,146.576101,-37.821756,205051099.0,Alps - West,Wellington
3042,3858,WINNINDOO,VIC,146.576101,-37.821756,205051102.0,Rosedale,Wellington
3043,3858,WORROWING,VIC,146.7419767,-37.66889173,205051101.0,Maffra,Wellington
3044,3858,YANGOURA,VIC,146.5677589,-37.82195914,205051101.0,Maffra,Wellington
3045,3859,MAFFRA WEST UPPER,VIC,146.848259,-37.886136,205051101.0,Maffra,Wellington
3046,3859,MEWBURN PARK,VIC,146.848259,-37.886136,205051101.0,Maffra,Wellington
3047,3859,NEWRY,VIC,146.848259,-37.886136,205051101.0,Maffra,Wellington
3048,3859,TINAMBA,VIC,146.848259,-37.886136,205051101.0,Maffra,Wellington
3049,3859,TINAMBA WEST,VIC,146.848259,-37.886136,205051101.0,Maffra,Wellington
3050,3860,BOISDALE,VIC,146.805175,-37.571707,205051101.0,Maffra,Wellington
3051,3860,BRIAGOLONG,VIC,146.805175,-37.571707,205051101.0,Maffra,Wellington
3052,3860,BUSHY PARK,VIC,146.805175,-37.571707,205051101.0,Maffra,Wellington
3053,3860,COONGULLA,VIC,146.805175,-37.571707,205051101.0,Maffra,Wellington
3054,3860,KOOROOL,VIC,146.9425755,-37.72619419,205051101.0,Maffra,Wellington
3055,3860,MAFFRA,VIC,146.805175,-37.571707,205051101.0,Maffra,Wellington
3056,3860,MONOMAK,VIC,146.8250006,-37.78389869,205051101.0,Maffra,Wellington
3057,3860,MOROKA,VIC,146.9388373,-37.48991548,205051099.0,Alps - West,Wellington
3058,3860,NAP NAP MARRA,VIC,146.8458785,-37.57861321,205051099.0,Alps - West,Wellington
3059,3860,NUNTIN,VIC,146.805175,-37.571707,205041096.0,Morwell,Wellington
3060,3860,RIVERSLEA,VIC,146.805175,-37.571707,205051101.0,Maffra,Wellington
3061,3860,TOOLOME,VIC,147.0534386,-37.61645458,205051099.0,Alps - West,Wellington
3062,3860,VALENCIA CREEK,VIC,146.805175,-37.571707,205051101.0,Maffra,Wellington
3063,3860,WOOLENOOK,VIC,147.0446286,-37.69783613,205051101.0,Maffra,Wellington
3064,3860,WRATHUNG,VIC,146.9492264,-37.59554693,205051099.0,Alps - West,Wellington
3065,3860,WRIXON,VIC,146.8512398,-37.68351367,205051101.0,Maffra,Wellington
3066,3862,BUDGEE BUDGEE,VIC,147.130018,-37.55304411,205051099.0,Alps - West,Wellington
3067,3862,CASTLEBURN,VIC,147.228456,-37.597551,205021082.0,Bruthen - Omeo,Wellington
3068,3862,COBBANNAH,VIC,147.228456,-37.597551,205021082.0,Bruthen - Omeo,Wellington
3069,3862,COWA,VIC,147.1868903,-37.39966422,205021082.0,Bruthen - Omeo,Wellington
3070,3862,CROOKED RIVER,VIC,147.228456,-37.597551,205051099.0,Alps - West,Wellington
3071,3862,DARGO,VIC,147.228456,-37.597551,205021082.0,Bruthen - Omeo,Wellington
3072,3862,HAWKHURST,VIC,147.228456,-37.597551,205021082.0,Bruthen - Omeo,Wellington
3073,3862,HOLLANDS LANDING,VIC,147.4640889,-38.04993542,205051100.0,Longford - Loch Sport,Wellington
3074,3862,LLOWALONG,VIC,147.228456,-37.597551,205051101.0,Maffra,Wellington
3075,3862,MEERLIEU,VIC,147.228456,-37.597551,205051100.0,Longford - Loch Sport,Wellington
3076,3862,MIOWERA,VIC,147.0748445,-37.4711505,205051099.0,Alps - West,Wellington
3077,3862,MOORNAPA,VIC,147.1704522,-37.69919183,205051099.0,Alps - West,Wellington
3078,3862,MUNRO,VIC,147.228456,-37.597551,205051101.0,Maffra,Wellington
3079,3862,PERRY BRIDGE,VIC,147.228456,-37.597551,205051100.0,Longford - Loch Sport,Wellington
3080,3862,STOCKDALE,VIC,147.228456,-37.597551,205051101.0,Maffra,Wellington
3081,3862,STRATFORD,VIC,147.228456,-37.597551,205051101.0,Maffra,Wellington
3082,3862,WATERFORD,VIC,147.228456,-37.597551,205021082.0,Bruthen - Omeo,Wellington
3083,3862,WONGUNGARRA,VIC,147.0451171,-37.25564455,205051099.0,Alps - West,Wellington
3084,3864,FERNBANK,VIC,147.341513,-37.860878,205021082.0,Bruthen - Omeo,Wellington
3085,3864,GLENALADALE,VIC,147.341513,-37.860878,205021082.0,Bruthen - Omeo,Wellington
3086,3864,THE FINGERBOARD,VIC,147.341513,-37.860878,205021082.0,Bruthen - Omeo,Wellington
3087,3865,LINDENOW,VIC,147.455946,-37.796743,205021082.0,Bruthen - Omeo,East Gippsland
3088,3869,JUMBUK,VIC,146.359836,-38.364689,205041094.0,Churchill,Latrobe
3089,3869,YINNAR,VIC,146.359836,-38.364689,205041094.0,Churchill,Latrobe
3090,3869,YINNAR SOUTH,VIC,146.359836,-38.364689,205041094.0,Churchill,Latrobe
3091,3870,BOOLARRA,VIC,146.319351,-38.437946,205041094.0,Churchill,Wellington
3092,3870,BOOLARRA SOUTH,VIC,146.319351,-38.437946,205041094.0,Churchill,Wellington
3093,3870,BUDGEREE,VIC,146.319351,-38.437946,205041094.0,Churchill,Wellington
3094,3870,BUDGEREE EAST,VIC,146.319351,-38.437946,205041094.0,Churchill,Wellington
3095,3870,GRAND RIDGE,VIC,146.3992787,-38.47229711,205041094.0,Churchill,Wellington
3096,3870,JOHNSTONES HILL,VIC,146.319351,-38.437946,205041094.0,Churchill,Wellington
3097,3870,MIRBOO EAST,VIC,146.319351,-38.437946,205031090.0,Leongatha,Wellington
3098,3871,ALLAMBEE RESERVE,VIC,146.158866,-38.42207,205011078.0,Trafalgar (Vic.),South Gippsland
3099,3871,ALLAMBEE SOUTH,VIC,146.158866,-38.42207,205031090.0,Leongatha,South Gippsland
3100,3871,BAROMI,VIC,146.1775109,-38.40304542,205031090.0,Leongatha,South Gippsland
3101,3871,DARLIMURLA,VIC,146.158866,-38.42207,205031090.0,Leongatha,South Gippsland
3102,3871,DELBURN,VIC,146.158866,-38.42207,205011078.0,Trafalgar (Vic.),South Gippsland
3103,3871,DOLLAR,VIC,146.158866,-38.42207,205031087.0,Foster,South Gippsland
3104,3871,LIMONITE,VIC,146.158866,-38.42207,205041094.0,Churchill,South Gippsland
3105,3871,MIRBOO,VIC,146.158866,-38.42207,205031090.0,Leongatha,South Gippsland
3106,3871,MIRBOO NORTH,VIC,146.158866,-38.42207,205031090.0,Leongatha,South Gippsland
3107,3871,TARWIN EAST,VIC,146.158866,-38.42207,205031090.0,Leongatha,South Gippsland
3108,3873,GORMANDALE,VIC,146.708775,-38.298267,205051102.0,Rosedale,Wellington
3109,3874,CARRAJUNG SOUTH,VIC,146.836248,-38.514438,205051104.0,Yarram,Wellington
3110,3874,CHERRILONG,VIC,146.836248,-38.514438,205051104.0,Yarram,Wellington
3111,3874,MCLOUGHLINS BEACH,VIC,146.836248,-38.514438,205051104.0,Yarram,Wellington
3112,3874,WOODSIDE,VIC,146.836248,-38.514438,205051104.0,Yarram,Wellington
3113,3874,WOODSIDE BEACH,VIC,146.836248,-38.514438,205051104.0,Yarram,Wellington
3114,3874,WOODSIDE NORTH,VIC,146.836248,-38.514438,205051104.0,Yarram,Wellington
3115,3875,BAIRNSDALE,VIC,147.63201,-37.826032,205021081.0,Bairnsdale,Wellington
3116,3875,BANKSIA PENINSULA,VIC,147.63201,-37.94900419,205021086.0,Paynesville,Wellington
3117,3875,BENGWORDEN,VIC,147.63201,-37.826032,205021086.0,Paynesville,Wellington
3118,3875,BROADLANDS,VIC,147.63201,-37.826032,205021081.0,Bairnsdale,Wellington
3119,3875,BULLUMWAAL,VIC,147.63201,-37.826032,205021082.0,Bruthen - Omeo,Wellington
3120,3875,CALULU,VIC,147.63201,-37.826032,205021082.0,Bruthen - Omeo,Wellington
3121,3875,CLIFTON CREEK,VIC,147.63201,-37.826032,205021082.0,Bruthen - Omeo,Wellington
3122,3875,DEPTFORD,VIC,147.63201,-37.826032,205021082.0,Bruthen - Omeo,Wellington
3123,3875,EAST BAIRNSDALE,VIC,147.63201,-37.826032,205021081.0,Bairnsdale,Wellington
3124,3875,EASTWOOD,VIC,147.63201,-37.81289131,205021081.0,Bairnsdale,Wellington
3125,3875,ELLASWOOD,VIC,147.63201,-37.826032,205021081.0,Bairnsdale,Wellington
3126,3875,FAIRY DELL,VIC,147.63201,-37.826032,205021082.0,Bruthen - Omeo,Wellington
3127,3875,FLAGGY CREEK,VIC,147.63201,-37.826032,205021082.0,Bruthen - Omeo,Wellington
3128,3875,FORGE CREEK,VIC,147.63201,-37.826032,205021086.0,Paynesville,Wellington
3129,3875,GOON NURE,VIC,147.63201,-37.826032,205021086.0,Paynesville,Wellington
3130,3875,GRANITE ROCK,VIC,147.63201,-37.826032,205021082.0,Bruthen - Omeo,Wellington
3131,3875,HILLSIDE,VIC,147.63201,-37.826032,205021082.0,Bruthen - Omeo,Wellington
3132,3875,HOLLANDS LANDING,VIC,147.63201,-37.826032,205051100.0,Longford - Loch Sport,Wellington
3133,3875,IGUANA CREEK,VIC,147.63201,-37.826032,205021082.0,Bruthen - Omeo,Wellington
3134,3875,LINDENOW SOUTH,VIC,147.63201,-37.826032,205021082.0,Bruthen - Omeo,Wellington
3135,3875,LUCKNOW,VIC,147.63201,-37.826032,205021081.0,Bairnsdale,Wellington
3136,3875,MARTHAVALE,VIC,147.63201,-37.44431597,205021082.0,Bruthen - Omeo,Wellington
3137,3875,MELWOOD,VIC,147.63201,-37.826032,205021082.0,Bruthen - Omeo,Wellington
3138,3875,MERRIJIG,VIC,147.63201,-37.826032,205021082.0,Bruthen - Omeo,Wellington
3139,3875,MOUNT TAYLOR,VIC,147.63201,-37.826032,205021082.0,Bruthen - Omeo,Wellington
3140,3875,NEWLANDS ARM,VIC,147.63201,-37.826032,205021086.0,Paynesville,Wellington
3141,3875,RYANS,VIC,147.63201,-37.55196002,205021082.0,Bruthen - Omeo,Wellington
3142,3875,SARSFIELD,VIC,147.63201,-37.826032,205021082.0,Bruthen - Omeo,Wellington
3143,3875,TABBERABBERA,VIC,147.63201,-37.826032,205021082.0,Bruthen - Omeo,Wellington
3144,3875,WALPA,VIC,147.63201,-37.826032,205021082.0,Bruthen - Omeo,Wellington
3145,3875,WATERHOLES,VIC,147.63201,-37.826032,205021082.0,Bruthen - Omeo,Wellington
3146,3875,WENTWORTH,VIC,147.63201,-37.30864369,205021082.0,Bruthen - Omeo,Wellington
3147,3875,WOODGLEN,VIC,147.63201,-37.826032,205021082.0,Bruthen - Omeo,Wellington
3148,3875,WUK WUK,VIC,147.63201,-37.826032,205021082.0,Bruthen - Omeo,Wellington
3149,3875,WY YUNG,VIC,147.63201,-37.826032,205021081.0,Bairnsdale,Wellington
3150,3878,EAGLE POINT,VIC,147.680121,-37.898544,205021086.0,Paynesville,East Gippsland
3151,3880,BOOLE POOLE,VIC,147.727389,-37.914728,205021083.0,Lake King,Wellington
3152,3880,OCEAN GRANGE,VIC,147.727389,-37.914728,205051100.0,Longford - Loch Sport,Wellington
3153,3880,PAYNESVILLE,VIC,147.727389,-37.914728,205021086.0,Paynesville,Wellington
3154,3880,RAYMOND ISLAND,VIC,147.727389,-37.914728,205021086.0,Paynesville,Wellington
3155,3882,NICHOLSON,VIC,147.764385,-37.812017,205021082.0,Bruthen - Omeo,East Gippsland
3156,3885,BRUMBY,VIC,148.0696953,-37.01610136,205021080.0,Alps - East,Towong
3157,3885,BRUTHEN,VIC,148.118511,-37.291807,205021082.0,Bruthen - Omeo,Towong
3158,3885,BUCHAN,VIC,148.118511,-37.291807,205021085.0,Orbost,Towong
3159,3885,BUCHAN SOUTH,VIC,148.118511,-37.291807,205021085.0,Orbost,Towong
3160,3885,BUTCHERS RIDGE,VIC,148.118511,-37.291807,205021085.0,Orbost,Towong
3161,3885,GELANTIPY,VIC,148.118511,-37.291807,205021085.0,Orbost,Towong
3162,3885,MOSSIFACE,VIC,148.118511,-37.291807,205021082.0,Bruthen - Omeo,Towong
3163,3885,MURRINDAL,VIC,148.118511,-37.291807,205021085.0,Orbost,Towong
3164,3885,SUGGAN BUGGAN,VIC,148.118511,-37.291807,205021085.0,Orbost,Towong
3165,3885,TAMBO UPPER,VIC,148.118511,-37.291807,205021082.0,Bruthen - Omeo,Towong
3166,3885,TIMBARRA,VIC,148.118511,-37.291807,205021082.0,Bruthen - Omeo,Towong
3167,3885,W TREE,VIC,148.118511,-37.291807,205021085.0,Orbost,Towong
3168,3885,WISELEIGH,VIC,148.118511,-37.291807,205021082.0,Bruthen - Omeo,Towong
3169,3885,WULGULMERANG,VIC,148.118511,-37.291807,205021085.0,Orbost,Towong
3170,3885,WULGULMERANG EAST,VIC,148.118511,-37.291807,205021085.0,Orbost,Towong
3171,3885,WULGULMERANG WEST,VIC,148.118511,-37.291807,205021080.0,Alps - East,Towong
3172,3885,YALMY,VIC,148.118511,-37.291807,205021085.0,Orbost,Towong
3173,3886,NEWMERELLA,VIC,148.426851,-37.770977,205021085.0,Orbost,East Gippsland
3174,3887,LAKE TYERS,VIC,148.116641,-37.757895,205021085.0,Orbost,East Gippsland
3175,3887,NOWA NOWA,VIC,148.116641,-37.757895,205021085.0,Orbost,East Gippsland
3176,3887,WAIREWA,VIC,148.116641,-37.757895,205021085.0,Orbost,East Gippsland
3177,3888,BENDOC,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3178,3888,BETE BOLONG,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3179,3888,BETE BOLONG NORTH,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3180,3888,BONANG,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3181,3888,BRODRIBB RIVER,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3182,3888,CABANANDRA,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3183,3888,CAPE CONRAN,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3184,3888,CORRINGLE,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3185,3888,DEDDICK VALLEY,VIC,148.4725251,-37.05839205,205021085.0,Orbost,East Gippsland
3186,3888,DELEGATE RIVER,VIC,148.812726,-37.10937561,205021085.0,Orbost,East Gippsland
3187,3888,DELEGATE RIVER EAST,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3188,3888,DELLICKNORA,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3189,3888,GOONGERAH,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3190,3888,HAYDENS BOG,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3191,3888,JARRAHMOND,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3192,3888,LOCHEND,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3193,3888,MARLO,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3194,3888,MARTINS CREEK,VIC,148.660943,-37.39051,106011110.0,Dungog,East Gippsland
3195,3888,NURRAN,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3196,3888,OMEO VALLEY,VIC,148.660943,-37.39051,205021082.0,Bruthen - Omeo,East Gippsland
3197,3888,ORBOST,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3198,3888,SIMPSONS CREEK,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3199,3888,TOSTAREE,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3200,3888,TUBBUT,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3201,3888,WAYGARA,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3202,3888,WOMBAT CREEK,VIC,148.660943,-37.39051,205021085.0,Orbost,East Gippsland
3203,3889,BELL BIRD CREEK,VIC,148.873952,-37.610841,205021085.0,Orbost,East Gippsland
3204,3889,BELLBIRD CREEK,VIC,148.814786,-37.63819699,205021085.0,Orbost,East Gippsland
3205,3889,BEMM RIVER,VIC,148.873952,-37.610841,205021085.0,Orbost,East Gippsland
3206,3889,CABBAGE TREE CREEK,VIC,148.873952,-37.610841,205021085.0,Orbost,East Gippsland
3207,3889,CLUB TERRACE,VIC,148.873952,-37.610841,205021085.0,Orbost,East Gippsland
3208,3889,COMBIENBAR,VIC,148.873952,-37.610841,205021085.0,Orbost,East Gippsland
3209,3889,ERRINUNDRA,VIC,148.873952,-37.610841,205021085.0,Orbost,East Gippsland
3210,3889,MANORINA,VIC,148.873952,-37.610841,205021085.0,Orbost,East Gippsland
3211,3890,BULDAH,VIC,149.217216,-37.566489,205021085.0,Orbost,East Gippsland
3212,3890,CANN RIVER,VIC,149.217216,-37.566489,205021085.0,Orbost,East Gippsland
3213,3890,CHANDLERS CREEK,VIC,149.217216,-37.566489,205021085.0,Orbost,East Gippsland
3214,3890,NOORINBEE,VIC,149.217216,-37.566489,205021085.0,Orbost,East Gippsland
3215,3890,NOORINBEE NORTH,VIC,149.217216,-37.566489,205021085.0,Orbost,East Gippsland
3216,3890,TAMBOON,VIC,149.217216,-37.566489,205021085.0,Orbost,East Gippsland
3217,3890,TONGHI CREEK,VIC,149.217216,-37.566489,205021085.0,Orbost,East Gippsland
3218,3890,WEERAGUA,VIC,149.217216,-37.566489,205021085.0,Orbost,East Gippsland
3219,3891,GENOA,VIC,149.538907,-37.567684,205021085.0,Orbost,East Gippsland
3220,3891,GIPSY POINT,VIC,149.538907,-37.567684,205021085.0,Orbost,East Gippsland
3221,3891,MARAMINGO CREEK,VIC,149.538907,-37.567684,205021085.0,Orbost,East Gippsland
3222,3891,WALLAGARAUGH,VIC,149.538907,-37.567684,101041020.0,Bega-Eden Hinterland,East Gippsland
3223,3891,WANGARABELL,VIC,149.538907,-37.567684,205021085.0,Orbost,East Gippsland
3224,3891,WINGAN RIVER,VIC,149.538907,-37.567684,205021085.0,Orbost,East Gippsland
3225,3891,WROXHAM,VIC,149.538907,-37.567684,205021085.0,Orbost,East Gippsland
3226,3892,MALLACOOTA,VIC,149.909868,-37.563775,205021085.0,Orbost,East Gippsland
3227,3893,DOUBLE BRIDGES,VIC,147.866067,-37.495349,205021082.0,Bruthen - Omeo,East Gippsland
3228,3893,STIRLING,VIC,147.866067,-37.495349,205021082.0,Bruthen - Omeo,East Gippsland
