,LGA Name,Facility Name,Suburb/Town,Pcode,Latitude,Longitude,Sports Played
7875,Stonnington City Council,Kooyong Lawn Tennis Club,Kooyong,3144,-37.838844,145.029607,Fitness / Gymnasium Workouts
7878,Stonnington City Council,MaxxFit Performance Training,Malvern,3144,-37.852113,145.036155,Fitness / Gymnasium Workouts
7881,Stonnington City Council,Royal South Yarra Tennis Courts,Toorak,3142,-37.835382,145.005879,Fitness / Gymnasium Workouts
7882,Stonnington City Council,Snap Fitness Armadale,Armadale,3143,-37.854622,145.012349,Fitness / Gymnasium Workouts
7883,Stonnington City Council,South Pacific Health Club - Malvern East,East Malvern,3145,-37.874071,145.038909,Fitness / Gymnasium Workouts
7884,Stonnington City Council,South Yarra Sports Centre ,South Yarra,3141,-37.836983,144.995195,Fitness / Gymnasium Workouts
7889,Stonnington City Council,Malvern Valley  Golf Club,East Malvern,3145,-37.875927,145.077862,Golf
7894,Stonnington City Council,Melbourne High School Oval,South Yarra,3141,-37.835616,144.994088,Hockey
7895,Stonnington City Council,South Yarra Sports Centre ,South Yarra,3141,-37.836983,144.995195,Hockey
7896,Stonnington City Council,Malvern Cricket Ground,Malvern,3144,-37.856137,145.031156,Lacrosse
7897,Stonnington City Council,Percy Treyvaud Reserve,East Malvern,3145,-37.882645,145.080485,Lacrosse
7898,Stonnington City Council,Chadstone Bowling Club,East Malvern,3145,-37.882645,145.080485,Lawn Bowls
7899,Stonnington City Council,East Malvern RSL Bowling Club,East Malvern,3145,-37.871767,145.06668,Lawn Bowls
7900,Stonnington City Council,Malvern Bowling Club,Malvern,3144,-37.860324,145.034287,Lawn Bowls
7901,Stonnington City Council,Melbourne Bowling Club,Windsor,3181,-37.855035,144.9913,Lawn Bowls
7902,Stonnington City Council,Toorak Bowling Club,Toorak,3142,-37.848459,145.013328,Lawn Bowls
7903,Stonnington City Council,Penpraze Park,East Malvern,3145,-37.870796,145.037935,Netball
7904,Stonnington City Council,Princess Gardens ,Prahran,3181,-37.848235,144.995407,Netball
7905,Stonnington City Council,South Yarra Sports Centre ,South Yarra,3141,-37.836983,144.995195,Netball
7906,Stonnington City Council,Orrong Romanis Recreation Centre,Prahran,3181,-37.849669,145.010181,Netball (Indoor)
7907,Stonnington City Council,Gardiner Reserve,Malvern,3144,-37.851236,145.049018,Rugby Union
7908,Stonnington City Council,Orrong Park & Romanis Reserve,Prahran,3181,-37.850685,145.010882,Rugby Union
7909,Stonnington City Council,Princess Gardens ,Prahran,3181,-37.848235,144.995407,Skating
7910,Stonnington City Council,Birrell Reserve,Kooyong,3144,-37.838133,145.033506,Soccer
7911,Stonnington City Council,Central Park,East Malvern,3145,-37.865966,145.048626,Soccer
7912,Stonnington City Council,Como Park North,South Yarra,3141,-37.832903,145.005507,Soccer
7913,Stonnington City Council,McAlpine Reserve,Kooyong,3144,-37.840287,145.037516,Soccer
7914,Stonnington City Council,Sir Robert Menzies Reserve,Malvern,3144,-37.845366,145.03598,Soccer
7915,Stonnington City Council,South Yarra Sports Centre ,South Yarra,3141,-37.836983,144.995195,Soccer (Indoor Soccer / Futsal)
7916,Stonnington City Council,Kooyong Lawn Tennis Club,Kooyong,3144,-37.838844,145.029607,Squash / Racquetball
7917,Stonnington City Council,Royal South Yarra Tennis Courts,Toorak,3142,-37.835382,145.005879,Squash / Racquetball
7918,Stonnington City Council,Harold Holt Swim Centre,Glen Iris,3146,-37.857252,145.0442,Swimming
7919,Stonnington City Council,Kooyong Lawn Tennis Club,Kooyong,3144,-37.838844,145.029607,Swimming
7920,Stonnington City Council,Prahran Aquatic Centre,Prahran,3181,-37.84834,144.995798,Swimming
7921,Stonnington City Council,Royal South Yarra Tennis Courts,Toorak,3142,-37.835382,145.005879,Swimming
7922,Stonnington City Council,South Yarra Sports Centre ,South Yarra,3141,-37.836983,144.995195,Swimming
7923,Stonnington City Council,All Saints Tennis Club,East Malvern,3145,-37.875433,145.060176,Tennis (Outdoor)
7924,Stonnington City Council,Ardrie Park Tennis Club,East Malvern,3145,-37.879113,145.054289,Tennis (Outdoor)
7925,Stonnington City Council,Chadstone Tennis Club,East Malvern,3145,-37.882645,145.080485,Tennis (Outdoor)
7926,Stonnington City Council,East Malvern Tennis Club,Glen Iris,3146,-37.866675,145.062722,Tennis (Outdoor)
7927,Stonnington City Council,Easterverne Tennis Club,East Malvern,3145,-37.872868,145.053584,Tennis (Outdoor)
7928,Stonnington City Council,Hawksburn Tennis Club,South Yarra,3141,-37.84191,145.000641,Tennis (Outdoor)
7929,Stonnington City Council,Kooyong Lawn Tennis Club,Kooyong,3144,-37.838844,145.029607,Tennis (Outdoor)
7930,Stonnington City Council,Kooyong Lawn Tennis Club,Kooyong,3144,-37.838844,145.029607,Tennis (Outdoor)
7931,Stonnington City Council,Kooyong Lawn Tennis Club,Kooyong,3144,-37.838844,145.029607,Tennis (Outdoor)
7932,Stonnington City Council,Malvern Glendearg Tennis Club,Malvern,3144,-37.864288,145.039,Tennis (Outdoor)
7933,Stonnington City Council,Malvern Tennis Centre,Armadale,3143,-37.85866,145.02348,Tennis (Outdoor)
7934,Stonnington City Council,Orrong Park Tennis Centre,Prahran,3181,-37.850685,145.010882,Tennis (Outdoor)
7935,Stonnington City Council,Penpraze Park,East Malvern,3145,-37.870796,145.037935,Tennis (Outdoor)
7936,Stonnington City Council,Princess Gardens ,Prahran,3181,-37.848235,144.995407,Tennis (Outdoor)
7937,Stonnington City Council,Royal South Yarra Tennis Courts,Toorak,3142,-37.835382,145.005879,Tennis (Outdoor)
7938,Stonnington City Council,Royal South Yarra Tennis Courts,Toorak,3142,-37.835382,145.005879,Tennis (Outdoor)
7939,Stonnington City Council,South Yarra Sports Centre ,South Yarra,3141,-37.836983,144.995195,Tennis (Outdoor)
7940,Stonnington City Council,St Andrew's Gardiner Tennis Club,Glen Iris,3146,-37.853119,145.053562,Tennis (Outdoor)
7941,Stonnington City Council,St Peters Toorak Tennis Club,Toorak,3142,-37.841161,145.016477,Tennis (Outdoor)
7942,Stonnington City Council,St Roch's Tennis Courts,Glen Iris,3146,-37.857006,145.052673,Tennis (Outdoor)
7943,Stonnington City Council,South Yarra Sports Centre ,South Yarra,3141,-37.836983,144.995195,Volleyball
7944,Strathbogie Shire Council,Avenel Recreation Reserve,Avenel,3664,-36.901238,145.236618,Australian Rules Football
7945,Strathbogie Shire Council,Euroa Memorial Oval,Euroa,3666,-36.746633,145.574776,Australian Rules Football
7946,Strathbogie Shire Council,Longwood Recreation Reserve,Longwood,3665,-36.804736,145.427495,Australian Rules Football
7947,Strathbogie Shire Council,Nagambie Recreation Reserve,Nagambie,3608,-36.792737,145.148746,Australian Rules Football
7948,Strathbogie Shire Council,Violet Town Recreation Reserve,Violet Town,3669,-36.634857,145.719803,Australian Rules Football
7949,Strathbogie Shire Council,EUROA ECAS Centre,Euroa,3666,-36.758321,145.56436,Badminton
7950,Strathbogie Shire Council,Strathbogie Memorial Hall,Strathbogie,3666,-36.755139,145.745225,Badminton
7951,Strathbogie Shire Council,EUROA ECAS Centre,Euroa,3666,-36.758321,145.56436,Basketball
7952,Strathbogie Shire Council,Avenel Recreation Reserve,Avenel,3664,-36.901238,145.236618,Cricket
7953,Strathbogie Shire Council,Euroa Friendly Society Recreation Reserve,Euroa,3666,-36.747303,145.579507,Cricket
7954,Strathbogie Shire Council,Euroa Memorial Oval,Euroa,3666,-36.746633,145.574776,Cricket
7955,Strathbogie Shire Council,Nagambie Recreation Reserve,Nagambie,3608,-36.792737,145.148746,Cricket
7956,Strathbogie Shire Council,Ruffy Recreation Reserve,Ruffy,3666,-36.968758,145.515675,Cricket
7957,Strathbogie Shire Council,Strathbogie Recreation Reserve,Strathbogie,3666,-36.850026,145.738968,Cricket
7958,Strathbogie Shire Council,Violet Town Golf Club,Violet Town,3669,-36.630957,145.72311,Cricket
7959,Strathbogie Shire Council,Violet Town Recreation Reserve,Violet Town,3669,-36.634857,145.719803,Cricket
7960,Strathbogie Shire Council,Euroa Bowling Club,Euroa,3666,-36.749764,145.574052,Croquet
7961,Strathbogie Shire Council,Nagambie Croquet Club,Nagambie,3608,-36.785457,145.155677,Croquet
7962,Strathbogie Shire Council,Longwood Recreation Reserve,Longwood,3665,-36.804736,145.427495,Equestrian
7963,Strathbogie Shire Council,Ruffy Recreation Reserve,Ruffy,3666,-36.968758,145.515675,Equestrian
7964,Strathbogie Shire Council,Avenel Golf Club,Avenel,3664,-36.889556,145.227093,Golf
7965,Strathbogie Shire Council,Euroa Golf Club,Euroa,3666,-36.766347,145.56078,Golf
7966,Strathbogie Shire Council,Longwood Golf Club,Longwood,3665,-36.805853,145.429005,Golf
7967,Strathbogie Shire Council,Strathbogie Golf Club,Strathbogie,3666,-36.855194,145.738093,Golf
7968,Strathbogie Shire Council,Violet Town Golf Club,Violet Town,3669,-36.630957,145.72311,Golf
7969,Strathbogie Shire Council,Violet Town Recreation Reserve,Violet Town,3669,-36.634857,145.719803,Lacrosse
7970,Strathbogie Shire Council,Avenel Bowling Club,Avenel,3664,-36.893868,145.230845,Lawn Bowls
7971,Strathbogie Shire Council,Euroa Bowling Club,Euroa,3666,-36.749764,145.574052,Lawn Bowls
7972,Strathbogie Shire Council,Nagambie Bowling Club,Nagambie,3608,-36.785831,145.155709,Lawn Bowls
7973,Strathbogie Shire Council,Violet Town Bowling Club,Violet Town,3669,-36.634186,145.718648,Lawn Bowls
7974,Strathbogie Shire Council,Avenel Recreation Reserve,Avenel,3664,-36.901238,145.236618,Netball
7975,Strathbogie Shire Council,Euroa Memorial Oval,Euroa,3666,-36.746633,145.574776,Netball
7976,Strathbogie Shire Council,Longwood Recreation Reserve,Longwood,3665,-36.804736,145.427495,Netball
7977,Strathbogie Shire Council,Nagambie Recreation Reserve,Nagambie,3608,-36.792737,145.148746,Netball
7978,Strathbogie Shire Council,Violet Town Recreation Reserve,Violet Town,3669,-36.634857,145.719803,Netball
7979,Strathbogie Shire Council,EUROA ECAS Centre,Euroa,3666,-36.758321,145.56436,Netball (Indoor)
7980,Strathbogie Shire Council,Nagambie Regatta Centre,Nagambie,3608,-36.780654,145.136692,Rowing
7981,Strathbogie Shire Council,Nagambie Rowing Club,Nagambie,3608,-36.786336,145.149796,Rowing
7982,Strathbogie Shire Council,Nagambie Lakes Sailing Club,Nagambie ,3608,-36.783584,145.152858,Sailing
7983,Strathbogie Shire Council,Euroa Skate Park,Euroa,3666,-36.750835,145.572347,Skating
7984,Strathbogie Shire Council,Violet Town Recreation Reserve,Violet Town,3669,-36.634857,145.719803,Skating
7985,Strathbogie Shire Council,Strathbogie Recreation Reserve,Strathbogie,3666,-36.850026,145.738968,Soccer
7986,Strathbogie Shire Council,Avenel Swimming Pool,Avenel,3664,-36.897147,145.230083,Swimming
7987,Strathbogie Shire Council,Euroa Swimming Pool,Euroa,3666,-36.754141,145.567254,Swimming
7988,Strathbogie Shire Council,Nagambie Swimming Pool,Nagambie,3608,-36.792219,145.147477,Swimming
7989,Strathbogie Shire Council,Violet Town Swimming Pool,Violet Town,3669,-36.634741,145.717936,Swimming
7990,Strathbogie Shire Council,Avenel Tennis Club,Avenel,3664,-36.897133,145.230931,Tennis (Outdoor)
7991,Strathbogie Shire Council,Euroa Friendly Society Recreation Reserve,Euroa,3666,-36.747303,145.579507,Tennis (Outdoor)
7992,Strathbogie Shire Council,Euroa Friendly Society Recreation Reserve,Euroa,3666,-36.747303,145.579507,Tennis (Outdoor)
7993,Strathbogie Shire Council,Longwood Recreation Reserve,Longwood,3665,-36.804736,145.427495,Tennis (Outdoor)
7994,Strathbogie Shire Council,Nagambie Tennis Club,Nagambie,3608,-36.785399,145.156122,Tennis (Outdoor)
7995,Strathbogie Shire Council,Strathbogie Recreation Reserve,Strathbogie,3666,-36.850026,145.738968,Tennis (Outdoor)
7996,Strathbogie Shire Council,Strathbogie Recreation Reserve,Strathbogie,3666,-36.850026,145.738968,Tennis (Outdoor)
7997,Strathbogie Shire Council,Violet Town Recreation Reserve,Violet Town,3669,-36.634857,145.719803,Tennis (Outdoor)
7998,Strathbogie Shire Council,EUROA ECAS Centre,Euroa,3666,-36.758321,145.56436,Volleyball
8005,Surf Coast Shire Council,Banyul-Warri Fields (Grenville Oval),Torquay,3228,-38.307006,144.325043,Australian Rules Football
8006,Surf Coast Shire Council,Banyul-Warri Fields (Polwarth Oval),Torquay,3228,-38.306833,144.323295,Australian Rules Football
8007,Surf Coast Shire Council,Bob Pettit Reserve,Jan Juc,3228,-38.348348,144.294279,Australian Rules Football
8008,Surf Coast Shire Council,Eastern Reserve Sports Ground,Winchelsea,3241,-38.240109,143.998073,Australian Rules Football
8009,Surf Coast Shire Council,Ellimatta Reserve,Anglesea,3230,-38.399002,144.201812,Australian Rules Football
8010,Surf Coast Shire Council,Mt Moriac Recreation Reserve,Mt Moriac,3240,-38.218769,144.196234,Australian Rules Football
8011,Surf Coast Shire Council,Quay Reserve,Torquay,3228,-38.310711,144.33843,Australian Rules Football
8012,Surf Coast Shire Council,Spring Creek Reserve,Torquay,3228,-38.336492,144.315251,Australian Rules Football
8013,Surf Coast Shire Council,Stribling Reserve ,Lorne,3232,-38.540346,143.972772,Australian Rules Football
8014,Surf Coast Shire Council,Anderson Roadknight Reserve,Aireys Inlet,3231,-38.456467,144.108365,Badminton
8015,Surf Coast Shire Council,Lorne Leisure Centre,Lorne,3232,-38.539579,143.972245,Badminton
8016,Surf Coast Shire Council,Surf Coast Sport & Recreation Centre,Torquay,3228,-38.326431,144.315762,Badminton
8017,Surf Coast Shire Council,Anderson Roadknight Reserve,Aireys Inlet,3231,-38.456467,144.108365,Basketball
8018,Surf Coast Shire Council,Connewarre Memorial Reserve,Connewarre,3227,-38.265194,144.398403,Basketball
8019,Surf Coast Shire Council,Lorne Leisure Centre,Lorne,3232,-38.539579,143.972245,Basketball
8020,Surf Coast Shire Council,Surf Coast Secondary College,Torquay,3228,-38.304533,144.322765,Basketball
8021,Surf Coast Shire Council,Surf Coast Secondary College,Torquay,3228,-38.304533,144.322765,Basketball
8022,Surf Coast Shire Council,Surf Coast Sport & Recreation Centre,Torquay,3228,-38.326431,144.315762,Basketball
8023,Surf Coast Shire Council,Winchelsea Leisuretime Centre,Winchelsea,3241,-38.243358,143.983177,Basketball
8024,Surf Coast Shire Council,Anglesea Bike Park,Anglesea,3230,-38.397257,144.193873,BMX
8025,Surf Coast Shire Council,Connewarre Memorial Reserve,Connewarre,3227,-38.265194,144.398403,BMX
8026,Surf Coast Shire Council,Deans Marsh Reserve (Memorial Park),Deans Marsh,3235,-38.399688,143.883844,BMX
8027,Surf Coast Shire Council,Kalkarra Park,Mt Duneed,3217,-38.255576,144.342052,BMX
8028,Surf Coast Shire Council,Newling Reserve,Moriac,3240,-38.245038,144.172731,BMX
8029,Surf Coast Shire Council,Torquay Coastal Boxing & Fitness Family Gym,Torquay,3228,-38.32707,144.31515,Boxing
8030,Surf Coast Shire Council,Torquay Outrigger Canoe Club,Torquay,3228,-38.32816,144.326649,Canoeing
8031,Surf Coast Shire Council,Banyul-Warri Fields (Grenville Oval),Torquay,3228,-38.307006,144.325043,Cricket
8032,Surf Coast Shire Council,Banyul-Warri Fields (Polwarth Oval),Torquay,3228,-38.306833,144.323295,Cricket
8033,Surf Coast Shire Council,Bellbrae Recreation Reserve,Bellbrae,3228,-38.336497,144.263548,Cricket
8034,Surf Coast Shire Council,Bob Pettit Reserve,Jan Juc,3228,-38.348348,144.294279,Cricket
8035,Surf Coast Shire Council,Connewarre Memorial Reserve,Connewarre,3227,-38.265194,144.398403,Cricket
8036,Surf Coast Shire Council,Deans Marsh Reserve (Memorial Park),Deans Marsh,3235,-38.399688,143.883844,Cricket
8037,Surf Coast Shire Council,Eastern Reserve Sports Ground,Winchelsea,3241,-38.240109,143.998073,Cricket
8038,Surf Coast Shire Council,Ellimatta Reserve,Anglesea,3230,-38.399002,144.201812,Cricket
8039,Surf Coast Shire Council,Hesse Street Reserve,Winchelsea,3241,-38.242006,143.985915,Cricket
8040,Surf Coast Shire Council,Modewarre Recreation Oval,Modewarre,3240,-38.2533,144.139206,Cricket
8041,Surf Coast Shire Council,Mt Moriac Recreation Reserve,Mt Moriac,3240,-38.218769,144.196234,Cricket
8042,Surf Coast Shire Council,Mt Moriac Recreation Reserve,Mt Moriac,3240,-38.218769,144.196234,Cricket
8043,Surf Coast Shire Council,Quay Reserve,Torquay,3228,-38.310711,144.33843,Cricket
8044,Surf Coast Shire Council,Spring Creek Reserve,Torquay,3228,-38.336492,144.315251,Cricket
8045,Surf Coast Shire Council,Stribling Reserve ,Lorne,3232,-38.540346,143.972772,Cricket
8046,Surf Coast Shire Council,Anglesea Bike Park,Anglesea,3230,-38.397388,144.193981,Cycling
8047,Surf Coast Shire Council,Bob Pettit Reserve,Jan Juc,3228,-38.348348,144.294279,Cycling
8048,Surf Coast Shire Council,Spring Valley Park,Torquay,3228,-38.330084,144.309823,Cycling
8050,Surf Coast Shire Council,Aireys Inlet Riding Club,Aireys Inlet,3231,-38.444098,144.099906,Equestrian
8051,Surf Coast Shire Council,Anglesea & District Riding Club,Anglesea,3230,-38.396374,144.185951,Equestrian
8052,Surf Coast Shire Council,Connewarre Memorial Reserve,Connewarre,3227,-38.265194,144.398403,Equestrian
8053,Surf Coast Shire Council,Freshwater Creek Reserve,Freshwater Creek,3217,-38.25786,144.280597,Equestrian
8054,Surf Coast Shire Council,Kalkarra Park,Mt Duneed,3217,-38.255576,144.342052,Equestrian
8055,Surf Coast Shire Council,Mt Moriac Recreation Reserve,Mt Moriac,3240,-38.218769,144.196234,Equestrian
8056,Surf Coast Shire Council,Great Ocean Fitness,Torquay,3228,-38.334245,144.309227,Fitness / Gymnasium Workouts
8057,Surf Coast Shire Council,Jetts Fitness Torquay,Torquay,3228,-38.331439,144.32095,Fitness / Gymnasium Workouts
8059,Surf Coast Shire Council,Surf Coast Sport & Recreation Centre,Torquay,3228,-38.326431,144.315762,Fitness / Gymnasium Workouts
8060,Surf Coast Shire Council,Torquay Coastal Boxing & Fitness Family Gym,Torquay,3228,-38.32707,144.31515,Fitness / Gymnasium Workouts
8062,Surf Coast Shire Council,Anglesea Golf Club,Anglesea,3230,-38.405319,144.171487,Golf
8063,Surf Coast Shire Council,Lorne Country Club,Lorne,3232,-38.526247,143.974495,Golf
8064,Surf Coast Shire Council,Peppers The Sands Golf Club,Torquay,3228,-38.314477,144.347937,Golf
